,id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author
0,1294421041788456962,2020-08-14 23:50:00+00:00,We’ve got to protect and expand Social Security — I’ll get it done as President.,protect expand Social Security President,5265,<UNK>,<UNK>,JoeBiden
1,1294400909640900608,2020-08-14 22:30:00+00:00,"I know just how important Social Security is for countless Americans. That's why as president, I'll protect and strengthen it — not defund it.",know important Social Security countless Americans president protect strengthen defund,16777,<UNK>,<UNK>,JoeBiden
2,1294382034899677184,2020-08-14 21:15:00+00:00,"This afternoon, @KamalaHarris and I filled out our paperwork to get on the ballot in November. Now, we're counting on you to do your part to make sure you're set to vote. Get registered today: http://IWillVote.com",afternoon @KamalaHarris fill paperwork ballot November count sure vote register today,8156,<UNK>,@KamalaHarris,JoeBiden
3,1294374485093543936,2020-08-14 20:45:00+00:00,"The fate of Social Security is on the ballot in November. As President, I will never, ever defund Social Security. I’ll strengthen it. Anything less is a failure of a president’s most important duty: to care for the American people.",fate Social Security ballot November President defund Social Security strengthen failure president important duty care american people,5672,<UNK>,<UNK>,JoeBiden
4,1294350074399449089,2020-08-14 19:08:00+00:00,"People are losing their homes. Millions have already lost their paychecks. Our country is in crisis. The virus isn’t taking a break — Republicans shouldn’t either. The House did their job. President Trump, bring the Senate back and pass a relief bill. Now.",People lose home million lose paycheck country crisis virus take break republican House President Trump bring Senate pass relief bill,16236,<UNK>,<UNK>,JoeBiden
5,1294336737012068355,2020-08-14 18:15:00+00:00,What kind of president tries to defund Social Security during an economic crisis?,kind president try defund Social Security economic crisis,9347,<UNK>,<UNK>,JoeBiden
6,1294323650254868481,2020-08-14 17:23:00+00:00,"Voting by mail is safe and secure. And don't take my word for it: Take it from the President, who just requested his mail-in ballot for the Florida primary on Tuesday.",voting mail safe secure word President request mail ballot Florida primary Tuesday,67129,<UNK>,<UNK>,JoeBiden
7,1294297729678495744,2020-08-14 15:40:00+00:00,"Today marks 85 years since the Social Security Act was signed into law, providing protection for the most vulnerable. Now we’re living in a moment where we must strengthen our commitment to Social Security — not defund it.",today mark year Social Security sign provide protection vulnerable live moment strengthen commitment Social Security defund,12768,<UNK>,<UNK>,JoeBiden
8,1294280868605956098,2020-08-14 14:33:00+00:00,The choice we make this November will decide the future of America. I have no doubt @KamalaHarris is the right partner to join me to lead our nation through this moment.,choice November decide future America doubt @KamalaHarris right partner join lead nation moment,4894,<UNK>,@KamalaHarris,JoeBiden
9,1294067462279843840,2020-08-14 00:25:00+00:00,82 days.,day,14542,<UNK>,<UNK>,JoeBiden
10,1294057395887333376,2020-08-13 23:45:00+00:00,".@KamalaHarris is going to stand with me in this campaign — and all of us are going to stand up for her. Together, we're going to make history.",.@KamalaHarris go stand campaign go stand go history,9083,<UNK>,@KamalaHarris,JoeBiden
11,1294041792858529798,2020-08-13 22:43:00+00:00,"There’s no better partner than @KamalaHarris to help me beat Donald Trump, but we can’t do it without your help. Chip in today to help us win in November:",well partner @KamalaHarris help beat Donald Trump help chip today help November,3585,<UNK>,@KamalaHarris,JoeBiden
12,1294027196877508610,2020-08-13 21:45:00+00:00,The hard truth is Black women still only get paid 62 cents for every dollar white men make. It's unacceptable. My administration will work to close the pay gap for Black women and create an economy where everyone gets a fair return for their work. #BlackWomensEqualPayDay,hard truth black woman pay cent dollar white unacceptable administration work close black woman create economy get fair return work BlackWomensEqualPayDay,5952,#BlackWomensEqualPayDay,<UNK>,JoeBiden
13,1293998759320444935,2020-08-13 19:52:00+00:00,I know @KamalaHarris will work every single day to make life better for all Americans and build this nation back better than before.,know @KamalaHarris work single life well Americans build nation well,4862,<UNK>,@KamalaHarris,JoeBiden
14,1293970573559599105,2020-08-13 18:00:00+00:00,"I first met @KamalaHarris through my son Beau. They grew close while fighting to take on the big banks — and he had enormous respect for her and her work. There is no one’s opinion I valued more than Beau’s, and I’m proud to have Kamala standing with me on this campaign.",@KamalaHarris Beau grow close fight bank enormous respect work opinion value Beau proud Kamala stand campaign,9478,<UNK>,@KamalaHarris,JoeBiden
15,1293957487436140549,2020-08-13 17:08:00+00:00,.@DrBiden and I are keeping the people of Iowa and everyone impacted by Monday's derecho in our prayers. We've got to make sure Iowans and those across the midwest get the relief they need for a quick and full recovery.,.@DrBiden keep people Iowa impact Monday derecho prayer sure Iowans midw relief need quick recovery,3609,<UNK>,@DrBiden,JoeBiden
16,1293936600552939520,2020-08-13 15:45:00+00:00,"When I was making my decision, I knew I needed someone who’s ready to help lead the nation on day one. @KamalaHarris is that person.",make decision know need ready help lead nation @KamalaHarris person,6044,<UNK>,@KamalaHarris,JoeBiden
17,1293910176026763264,2020-08-13 14:00:00+00:00,We are in a battle for the soul of this nation. And if we're going to get through these crises — we need to come together and unite for a better America. @KamalaHarris gets that — and I believe there's no better person to help me get the job done.,battle soul nation go crisis need come unite well America @KamalaHarris get believe well person help,13115,<UNK>,@KamalaHarris,JoeBiden
18,1293735273201770496,2020-08-13 02:25:00+00:00,"When I called @KamalaHarris yesterday to ask her to be my running mate, I wanted to make sure Jill and Doug got to say hello. You’re honorary Bidens now!",call @KamalaHarris yesterday running mate want sure Jill Doug hello honorary biden,13253,<UNK>,@KamalaHarris,JoeBiden
19,1293690095762104320,2020-08-12 23:25:29+00:00,Heather Heyer was a brave young woman who saw what was happening in her hometown of Charlottesville and decided to fight against it. Let us honor her memory by continuing to stand against hate.,Heather Heyer brave young woman happen hometown Charlottesville decide fight honor memory continue stand hate,6958,<UNK>,<UNK>,JoeBiden
20,1293690094554099713,2020-08-12 23:25:28+00:00,"Three years ago today, white supremacists descended on Charlottesville with torches in hand and hate in their hearts. Our president said they were ""very fine people."" It was clear then, and it's clear now: We are in a battle for the soul of our nation, and we must win.",year today white supremacist descend Charlottesville torch hand hate heart president say fine people clear clear battle soul nation,21514,<UNK>,<UNK>,JoeBiden
21,1293666570523168769,2020-08-12 21:52:00+00:00,"Let's get to work, @KamalaHarris.",work @kamalaharris,35921,<UNK>,@KamalaHarris,JoeBiden
22,1293659775796776961,2020-08-12 21:25:00+00:00,One of the reasons I chose @KamalaHarris is because we both believe you can define America in one simple word — possibilities.,reason choose @KamalaHarris believe define America simple word possibility,15155,<UNK>,@KamalaHarris,JoeBiden
23,1293658014197710850,2020-08-12 21:18:00+00:00,"If you’re worried about whether you’ll have a job, worried about the poisons in the air you breathe and water you drink, worried about your civil rights or even your basic dignity being under attack—@KamalaHarris has had your back. Now, we have to have hers.",worried worry poison breathe water drink worried civil right basic dignity attack—@KamalaHarris,11895,<UNK>,@KamalaHarris,JoeBiden
24,1293657007522811912,2020-08-12 21:14:00+00:00,Working families need someone on their side...because they certainly don’t have anyone on their side with this president. That’s going to change in the Biden-Harris administration.,work family need certainly president go change Biden Harris administration,5538,<UNK>,<UNK>,JoeBiden
25,1293654742820777984,2020-08-12 21:05:00+00:00,"This morning, little girls woke up across this nation — especially Black and Brown girls who so often may feel overlooked and undervalued in our society — potentially seeing themselves in a new way: As the stuff of Presidents and Vice Presidents.",morning little girl wake nation especially black brown girl feel overlooked undervalue society potentially see stuff Presidents Vice Presidents,24656,<UNK>,<UNK>,JoeBiden
26,1293653486454833156,2020-08-12 21:00:00+00:00,"We’ve all watched @KamalaHarris in the Senate go toe-to-toe with Trump officials trying to hide the truth, asking the tough questions that need to be asked — and not stopping until she gets an answer. She’s ready to do this job.",watch @KamalaHarris Senate trump official try hide truth ask tough question need ask stop get answer ready,7713,<UNK>,@KamalaHarris,JoeBiden
27,1293651338157412352,2020-08-12 20:51:28+00:00,"This afternoon, @KamalaHarris and I will be speaking together for the first time since yesterday’s big announcement. Tune in:",afternoon @KamalaHarris speak time yesterday announcement Tune,3404,<UNK>,@KamalaHarris,JoeBiden
28,1293639884674969600,2020-08-12 20:05:57+00:00,"Folks, there’s still time to reserve your spot for my first grassroots fundraiser with @KamalaHarris. You don’t want to miss this. Chip in any amount to join:",folk time reserve spot grassroot fundraiser @KamalaHarris want miss chip join,2006,<UNK>,@KamalaHarris,JoeBiden
29,1293593087172730880,2020-08-12 17:00:00+00:00,Whether it's taking on the big banks or pushing for marriage equality—Kamala never shies away from fighting tooth and nail for what's right. It's why I chose her to be my running mate. She'll wake up every day thinking about how to make life better for the people of our country.,take bank push marriage equality Kamala shy away fight tooth nail right choose running mate wake think life well people country,9426,<UNK>,<UNK>,JoeBiden
30,1293569178838929416,2020-08-12 15:25:00+00:00,"As the daughter of Jamaican and Indian immigrants, @KamalaHarris grew up believing in the promise of America because she saw it firsthand. Together, Kamala and I are going to fight every single day in the White House to make sure that promise is fulfilled for all Americans.",daughter jamaican indian immigrant @KamalaHarris grow believe promise America firsthand Kamala go fight single White House sure promise fulfil Americans,14692,<UNK>,@KamalaHarris,JoeBiden
31,1293554330851827712,2020-08-12 14:26:00+00:00,"If @KamalaHarris and I are elected, we’re going to inherit multiple crises, a nation divided, and a world in disarray. We won’t have a minute to waste. That's exactly why I picked her: She's ready to lead on day one.",@kamalaharris elect go inherit multiple crisis nation divide world disarray minute waste exactly pick ready lead,36737,<UNK>,@KamalaHarris,JoeBiden
32,1293532721105403904,2020-08-12 13:00:08+00:00,.@KamalaHarris is the daughter of proud immigrants—a mother from India and a father from Jamaica—who raised her to take action. That’s exactly what this moment calls for: action. And we hope you’ll take action with us: https://joe.link/3fLCrFX,.@KamalaHarris daughter proud immigrant mother India father Jamaica raise action exactly moment call action hope action,17578,<UNK>,@KamalaHarris,JoeBiden
33,1293517596323655680,2020-08-12 12:00:02+00:00,"Right now, America faces: - The worst pandemic in 100 years - The worst economic crisis since the Great Depression - The most powerful calls for racial justice in a generation I need someone alongside me who's smart, tough, and ready to lead. @KamalaHarris is that person.",right America face bad pandemic year bad economic crisis Great Depression powerful call racial justice generation need alongside smart tough ready lead @KamalaHarris person,19947,<UNK>,@KamalaHarris,JoeBiden
34,1293382196925837312,2020-08-12 03:02:00+00:00,"Thanks to supporters like you, we are on track to have our biggest fundraising day ever. Together, we can win this. Join us.",thank supporter like track big fundraising join,5324,<UNK>,<UNK>,JoeBiden
35,1293356527592538113,2020-08-12 01:20:00+00:00,"Folks, @KamalaHarris and I will be holding a grassroots fundraiser tomorrow night and we would love it if you could join us. Chip in today to reserve your spot: https://joe.link/31HuqwR",folk @KamalaHarris hold grassroot fundraiser tomorrow night love join chip today reserve spot,9700,<UNK>,@KamalaHarris,JoeBiden
36,1293340421444124672,2020-08-12 00:16:00+00:00,"Let’s go win this, @KamalaHarris.",@kamalaharris,63830,<UNK>,@KamalaHarris,JoeBiden
37,1293280412144267264,2020-08-11 20:17:32+00:00,"Back when Kamala was Attorney General, she worked closely with Beau. I watched as they took on the big banks, lifted up working people, and protected women and kids from abuse. I was proud then, and I'm proud now to have her as my partner in this campaign.",Kamala Attorney General work closely Beau watch take bank lift work people protect woman kid abuse proud proud partner campaign,34403,<UNK>,<UNK>,JoeBiden
38,1293280411150217219,2020-08-11 20:17:32+00:00,"I have the great honor to announce that I’ve picked @KamalaHarris — a fearless fighter for the little guy, and one of the country’s finest public servants — as my running mate.",great honor announce pick @KamalaHarris fearless fighter little country fine public servant running mate,171156,<UNK>,@KamalaHarris,JoeBiden
39,1293215600680951810,2020-08-11 16:00:00+00:00,"Don't forget that in the middle of this pandemic, the Trump Administration is in court trying to eliminate Obamacare and rip health insurance away from millions. It's heartless. I'll protect and build on the ACA to ensure everyone gets the care they need.",forget middle pandemic Trump Administration court try eliminate Obamacare health insurance away million heartless protect build ensure get care need,10323,<UNK>,<UNK>,JoeBiden
40,1293175334037262336,2020-08-11 13:20:00+00:00,"I promise you if I'm elected, I won't waste any time getting this virus under control. I'll call Dr. Fauci and ask him to stay on. I'll bring together top experts and leaders from both parties to chart a path forward. We'll get it done, together.",promise elect waste time get virus control Fauci stay bring expert leader party chart path forward,41862,<UNK>,<UNK>,JoeBiden
41,1293012127708516353,2020-08-11 02:31:28+00:00,"This is the latest dire consequence of Donald Trump looking the other way on Beijing's repression in Hong Kong. Instead of standing for freedom and democracy, he consistently stands with Xi Jinping. I'll put American values back at the center of our foreign policy.",late dire consequence Donald Trump look Beijing repression Hong Kong instead stand freedom democracy consistently stand Jinping american value center foreign policy,7441,<UNK>,<UNK>,JoeBiden
42,1292984073317646338,2020-08-11 00:40:00+00:00,Social Security is the bedrock of American retirement — giving countless Americans peace of mind and the ability to retire with dignity. I've been fighting to protect and expand the program throughout my career — and I'll continue that fight as president.,Social Security bedrock american retirement give countless Americans peace mind ability retire dignity fight protect expand program career continue fight president,17667,<UNK>,<UNK>,JoeBiden
43,1292951358027362304,2020-08-10 22:30:00+00:00,"Folks, we need to listen to our frontline heroes. Wear a mask. It’s not just about you. It’s about keeping your family, neighbors, and fellow citizens safe.",folk need listen frontline hero wear mask keep family neighbor fellow citizen safe,6390,<UNK>,<UNK>,JoeBiden
44,1292928711243771911,2020-08-10 21:00:00+00:00,Bristol Bay is no place for a mine — our administration decided that in 2014. We're only discussing it today because Donald Trump's EPA reversed course hours after a closed-door meeting with the mining company's CEO.,Bristol place administration decide 2014 discuss today Donald Trump reverse course hour close door meeting mining company,5763,<UNK>,<UNK>,JoeBiden
45,1292924430272921606,2020-08-10 20:43:00+00:00,"Donald Trump said that if he’s re-elected, he’ll defund Social Security. We can't let that happen.",Donald Trump say elect defund Social Security happen,35206,<UNK>,<UNK>,JoeBiden
46,1292888443261919232,2020-08-10 18:20:00+00:00,"President Trump keeps attacking the U.S. Postal Service, and now hundreds of thousands of veterans aren't getting their life-saving medications on time. It's despicable. I promise you that as president, I will never put politics over the care of our nation's veterans.",President Trump keep attack U.S. Postal Service hundred thousand veteran get life save medication time despicable promise president politic care nation veteran,16357,<UNK>,<UNK>,JoeBiden
47,1292870827168342017,2020-08-10 17:10:00+00:00,"Donald Trump’s surrender to the pandemic has led to a resurgence of the virus and more economic pain and anxiety for millions of Americans. After six months of a nation in crisis, he still has no plan to get us through. But I do:",Donald Trump surrender pandemic resurgence virus economic pain anxiety million Americans month nation crisis plan,7376,<UNK>,<UNK>,JoeBiden
48,1292841887401992193,2020-08-10 15:15:00+00:00,"To the millions of Americans struggling to get by right now — those who can't find a job or pay the bills: I want you to know that I see you, and I won't forget you — and I'm going to fight every day in the White House to build an economy that works for you.",million Americans struggle right find bill want know forget go fight White House build economy work,20706,<UNK>,<UNK>,JoeBiden
49,1292573870281629697,2020-08-09 21:30:00+00:00,Every single eligible American should have the opportunity to vote-by-mail this November. If it's good enough for Donald Trump — then it's good enough for you and me.,single eligible American opportunity vote mail November good Donald Trump good,21288,<UNK>,<UNK>,JoeBiden
50,1292539896465416192,2020-08-09 19:15:00+00:00,We can’t let Donald Trump destroy the U.S. Postal Service.,Donald Trump destroy U.S. Postal Service,43293,<UNK>,<UNK>,JoeBiden
51,1292505925685633025,2020-08-09 17:00:00+00:00,It's been six years since Michael Brown's life was taken in Ferguson — reigniting a movement. We must continue the work of tackling systemic racism and reforming policing.,year Michael Brown life take Ferguson reignite movement continue work tackle systemic racism reform police,11874,<UNK>,<UNK>,JoeBiden
52,1292475731172261894,2020-08-09 15:00:02+00:00,Our planet can’t take four more years of Donald Trump. We have to get him out of the White House so we can start treating the climate crisis like the urgent threat it is.,planet year Donald Trump White House start treat climate crisis like urgent threat,31563,<UNK>,<UNK>,JoeBiden
53,1292445526005252096,2020-08-09 13:00:00+00:00,"Giving the Trump administration another four years in office would have catastrophic implications for future generations. His victory would threaten the future of our democracy, and we must vote him out this November.",give Trump administration year office catastrophic implication future generation victory threaten future democracy vote November,13887,<UNK>,<UNK>,JoeBiden
54,1292264334287044609,2020-08-09 01:00:01+00:00,"The United States just passed 5 million reported infections of COVID-19. It’s a number that boggles the mind and breaks the heart. Each time the number goes up, it represents a life altered, a family stricken with anxiety, a community on edge. It shouldn’t have gotten this bad.",United States pass million reported infection covid-19 number boggle mind break heart time number go represent life alter family stricken anxiety community edge get,20394,<UNK>,<UNK>,JoeBiden
55,1292256781826052097,2020-08-09 00:30:00+00:00,"Today, Donald Trump stated that if re-elected, he'll undermine the entire financial footing of Social Security. Our seniors and millions of Americans with disabilities are under enough stress without their hard-earned Social Security benefits in doubt.",today Donald Trump state elect undermine entire financial footing Social Security senior million Americans disability stress hard earn Social Security benefit doubt,18210,<UNK>,<UNK>,JoeBiden
56,1292249233316130816,2020-08-09 00:00:00+00:00,"Donald Trump has refused to take serious action to combat the COVID-19 crisis. And as a result, he got what he’s always wanted — the U.S. isolated from the rest of the world.",Donald Trump refuse action combat covid-19 crisis result want U.S. isolate rest world,22107,<UNK>,<UNK>,JoeBiden
57,1292226583101497344,2020-08-08 22:30:00+00:00,"It’s an important choice, and I want you to be one of the first to know who I’ve picked as my running mate – text FIRST to 30330 to get notified when I’ve made my decision.",important choice want know pick running mate text 30330 notify decision,6949,<UNK>,<UNK>,JoeBiden
58,1292207707894685696,2020-08-08 21:15:00+00:00,"Between the coronavirus and the economic crisis, this is a tough time for our country, I know. But I firmly believe that our best days still lie ahead. Together, we will climb out of these crises and emerge stronger than before.",coronavirus economic crisis tough time country know firmly believe good day ahead climb crisis emerge strong,9031,<UNK>,<UNK>,JoeBiden
59,1292173738910216192,2020-08-08 19:00:01+00:00,"The fact is, Donald Trump left our nation unprepared and unprotected for the worst public health crisis of our lifetime — and we're paying the price every single day.",fact Donald Trump leave nation unprepared unprotected bad public health crisis lifetime pay price single,14908,<UNK>,<UNK>,JoeBiden
60,1292139760195178498,2020-08-08 16:45:00+00:00,"Our nation is desperate for leadership — leadership that can unite us and steer us through these crises. But at the most critical moment of his presidency, Donald Trump has nothing to offer.",nation desperate leadership leadership unite steer crisis critical moment presidency Donald Trump offer,12012,<UNK>,<UNK>,JoeBiden
61,1292113338357489666,2020-08-08 15:00:00+00:00,"No President can promise to prevent future outbreaks. But I'll promise you this: when I'm President we will prepare better, respond better, and recover better.",President promise prevent future outbreak promise President prepare well respond well recover better,30536,<UNK>,<UNK>,JoeBiden
62,1292083142308687872,2020-08-08 13:00:01+00:00,"John Lewis will be remembered as a moral giant who dedicated his life to creating a more just, equal, and moral America. Donald Trump will not.",John Lewis remember moral giant dedicate life create equal moral America Donald Trump,18249,<UNK>,<UNK>,JoeBiden
63,1291899426408079364,2020-08-08 00:50:00+00:00,"I can’t believe I have to say this, but we can’t let Donald Trump open up the Grand Canyon for uranium mining.",believe Donald Trump open Grand Canyon uranium mining,58459,<UNK>,<UNK>,JoeBiden
64,1291869982196809728,2020-08-07 22:53:00+00:00,"I believe every American deserves a fair shot at success — not just the Mar-a-Lago crowd. That’s why as president, I’ll reverse Donald Trump’s giant tax giveaways to the super-wealthy and big corporations, and build an economy that works for everyone.",believe American deserve fair shot success Lago crowd president reverse Donald Trump giant giveaway super wealthy corporation build economy work,18768,<UNK>,<UNK>,JoeBiden
65,1291837770080583688,2020-08-07 20:45:00+00:00,It didn't have to be this bad.,,18846,<UNK>,<UNK>,JoeBiden
66,1291816882434121728,2020-08-07 19:22:00+00:00,"Here’s the truth—Donald Trump turned his back on the middle class long before COVID-19. He cut taxes for the super-wealthy, drove U.S. manufacturing into a recession, and stacked the deck against hardworking Americans. It's time we pick a different path.",truth Donald Trump turn middle class long COVID-19 taxis super wealthy drive U.S. manufacturing recession stack deck hardworke Americans time pick different path,6563,<UNK>,<UNK>,JoeBiden
67,1291784921841688578,2020-08-07 17:15:00+00:00,Make no mistake: This economic crisis is due to President Trump’s failure to get this virus under control.,mistake economic crisis President Trump failure virus control,11494,<UNK>,<UNK>,JoeBiden
68,1291762273023737858,2020-08-07 15:45:00+00:00,"While I am grateful for the people who got their jobs back, my heart goes out to the more than 16 million Americans still out of work. The truth is it didn't have to be this bad, but Donald Trump failed to act. He's the one person who should lose his job.",grateful people job heart go million Americans work truth Donald Trump fail person lose,10323,<UNK>,<UNK>,JoeBiden
69,1291690890566737920,2020-08-07 11:01:21+00:00,The truth is that President Trump could have acted months ago to curb this pandemic—it's obvious he still hasn’t learned his lesson. He continues to ignore the warnings of health experts and we're all paying the price.,truth President Trump act month curb pandemic obvious learn lesson continue ignore warning health expert pay price,6645,<UNK>,<UNK>,JoeBiden
70,1291690889874743296,2020-08-07 11:01:21+00:00,"Here’s how COVID-19 affected Arizonans under the Trump—Ducey model: - An infection rate—still—of nearly 20% - The fifth-highest number of current hospitalizations in the country - More than 4,000 deaths from COVID-19 - More than 183,000 cases - Lengthy delays in test results","covid-19 affect Arizonans trump Ducey model infection rate nearly fifth high number current hospitalization country 4,000 death covid-19 183,000 case lengthy delay test result",5129,<UNK>,<UNK>,JoeBiden
71,1291690889174228992,2020-08-07 11:01:21+00:00,Gov. Ducey is rushing reopening without adequate testing and contact tracing. He’s withholding support for increased testing and making local leaders plead for it. He’s refusing to implement a mask mandate and turning his back on older Americans and those at greater risk.,Gov. Ducey rush reopen adequate testing contact tracing withhold support increase testing make local leader plead refuse implement mask mandate turn old Americans great risk,3577,<UNK>,<UNK>,JoeBiden
72,1291690888477970432,2020-08-07 11:01:20+00:00,President Trump called Arizona “a model for applying a science-based approach to the decreasing cases and hospitalizations without implementing a punishing lockdown.” He said Governor Ducey’s approach should be used by other states—but here’s what’s really happening in Arizona:,President Trump call Arizona model apply science base approach decrease case hospitalization implement punish lockdown say Governor Ducey approach state happen Arizona,12027,<UNK>,<UNK>,JoeBiden
73,1291540508796428290,2020-08-07 01:03:47+00:00,"My commitment to you is this: I will always listen, I will never stop fighting for the African American community and I will never stop fighting for a more equitable future.",commitment listen stop fight african american community stop fight equitable future,5508,<UNK>,<UNK>,JoeBiden
74,1291540508091854849,2020-08-07 01:03:47+00:00,"Throughout my career I've witnessed the diversity of thought, background, and sentiment within the African American community. It's this diversity that makes our workplaces, communities, and country a better place.",career witness diversity thought background sentiment african american community diversity make workplace community country well place,4208,<UNK>,<UNK>,JoeBiden
75,1291540507416559617,2020-08-07 01:03:47+00:00,"Earlier today, I made some comments about diversity in the African American and Latino communities that I want to clarify. In no way did I mean to suggest the African American community is a monolith—not by identity, not on issues, not at all.",early today comment diversity African American latino community want clarify mean suggest african american community monolith identity issue,12564,<UNK>,<UNK>,JoeBiden
76,1291528230395162629,2020-08-07 00:15:00+00:00,"I believe that the right to vote is the most fundamental American right there is. To protect it, we’ve got to: - Pass the John R. Lewis Voting Rights Act - Enact automatic and same-day voter registration - Stand up to Republican voter suppression efforts",believe right vote fundamental american right protect pass John Lewis Voting Rights Enact automatic voter registration stand republican voter suppression effort,10598,<UNK>,<UNK>,JoeBiden
77,1291513130745561088,2020-08-06 23:15:00+00:00,John Lewis left us with marching orders. It’s up to all of us to carry them out: http://IWillVote.com,John Lewis leave march order carry,7311,<UNK>,<UNK>,JoeBiden
78,1291495515180285952,2020-08-06 22:05:00+00:00,"Every moment with your loved ones is precious. I know that in my core because I’ve learned it through loss. It's why as president, I'm going to do everything I can to get this virus under control and get our lives back to normal as soon as we can.",moment love one precious know core learn loss president go virus control life normal soon,6015,<UNK>,<UNK>,JoeBiden
79,1291470348928475136,2020-08-06 20:25:00+00:00,Let me be clear: Voting is a right — not a privilege. Anyone who tells you otherwise can’t be trusted to hold the highest office in this land.,clear voting right privilege tell trust hold high office land,28421,<UNK>,<UNK>,JoeBiden
80,1291445184635387904,2020-08-06 18:45:00+00:00,"The fight for civil rights is what drove me to get involved in politics in the first place. It's why I fought for and helped secure a 25-year extension of the Voting Rights Act. And it's why as president, I'll immediately sign the John R. Lewis Voting Rights Act into law.",fight civil right drive involve politic place fight help secure 25-year extension Voting Rights president immediately sign John Lewis Voting Rights,5916,<UNK>,<UNK>,JoeBiden
81,1291419262788263938,2020-08-06 17:02:00+00:00,"55 years ago today, the Voting Rights Act was signed into law — bringing us one step closer to that more perfect union. As we mark its anniversary, we’ve got to continue our fight to restore the VRA and protect the sacred right to vote.",year today Voting Rights sign bring step close perfect union mark anniversary continue fight restore protect sacred right vote,9711,<UNK>,<UNK>,JoeBiden
82,1291409699393482753,2020-08-06 16:24:00+00:00,The scenes of death and destruction from Hiroshima and Nagasaki still horrify us 75 years later. They reach through history to remind us of the hideous damage nuclear weapons can inflict—and our collective responsibility to ensure they're never again used.,scene death destruction Hiroshima Nagasaki horrify year later reach history remind hideous damage nuclear weapon inflict collective responsibility ensure,4034,<UNK>,<UNK>,JoeBiden
83,1291369685821186048,2020-08-06 13:45:00+00:00,"If I'm elected president, our students and educators will have all the tools and resources they need to succeed and get through COVID-19.",elect president student educator tool resource need succeed covid-19,6582,<UNK>,<UNK>,JoeBiden
84,1291172134341840896,2020-08-06 00:40:00+00:00,"Donald Trump promised to bring back jobs, but his policies crushed the manufacturing sector—and that was true even before COVID-19. I’ll revitalize American manufacturing and innovation and create millions of good-paying jobs so we can build back better.",Donald Trump promise bring job policy crush manufacturing sector true COVID-19 revitalize american manufacturing innovation create million good pay job build well,4497,<UNK>,<UNK>,JoeBiden
85,1291158292786544643,2020-08-05 23:45:00+00:00,"Growing up in Scranton, I learned the importance of hard work, treating others with dignity and respect, and leaving no one behind. Those values have guided my entire life — and they're the values I'll bring back to the White House.",grow Scranton learn importance hard work treat dignity respect leave value guide entire life value bring White House,4912,<UNK>,<UNK>,JoeBiden
86,1291146968136323073,2020-08-05 23:00:00+00:00,"Folks, a lot of you have been asking when I’m announcing my running mate, and I promise I’ll let you know soon. But here’s what I can tell you right now: I’m going to tell my supporters first — so text FIRST to 30330 to be the first to know.",folk ask announce running mate promise know soon tell right go tell supporter text 30330 know,10594,<UNK>,<UNK>,JoeBiden
87,1291139418732937217,2020-08-05 22:30:00+00:00,"I don’t buy for one second that the vitality of American manufacturing is a thing of the past. As president, I'll make bold investments in American manufacturing, industry, and innovation to make sure the future is made in America — by all of America.",second vitality american manufacturing thing past president bold investment american manufacturing industry innovation sure future America America,2623,<UNK>,<UNK>,JoeBiden
88,1291111736167211008,2020-08-05 20:40:00+00:00,There's been a lot of talk about my vetting process lately. Here’s an inside look:,talk vetting process lately inside look,25724,<UNK>,<UNK>,JoeBiden
89,1291090345103679494,2020-08-05 19:15:00+00:00,"Weapons of war have no place in our communities. When I was a senator, I took on the @NRA and secured a 10-year ban on assault weapons — and as president, I’ll ban these weapons again.",weapon place community senator take @nra secure 10-year assault weapon president weapon,10134,<UNK>,@NRA,JoeBiden
90,1291075245751832576,2020-08-05 18:15:00+00:00,"Eight years ago, a white supremacist targeted a Sikh temple in Oak Creek, WI — ultimately taking seven lives in an unspeakable act of terror. To truly honor those we lost, it's up to all of us to stand up to bigotry in our lives, give hate no safe harbor, and reduce gun violence.",year white supremacist target Sikh temple Creek ultimately take seven life unspeakable terror truly honor lose stand bigotry life hate safe harbor reduce violence,11717,<UNK>,<UNK>,JoeBiden
91,1291042027212140546,2020-08-05 16:03:00+00:00,"I truly believe that we can revitalize American manufacturing and create a better economy at the same time. I want to build an economy that brings everyone along — one that works for the middle class, not just the wealthy and well-connected.",truly believe revitalize american manufacturing create well economy time want build economy bring work middle class wealthy connect,6349,<UNK>,<UNK>,JoeBiden
92,1290998489975885826,2020-08-05 13:10:00+00:00,"The truth of the matter is, Donald Trump inherited a growing economy from President Obama and me. And just like everything else he inherited in his life, he squandered it.",truth matter Donald Trump inherit grow economy President Obama like inherit life squander,38785,<UNK>,<UNK>,JoeBiden
93,1290812262744305665,2020-08-05 00:50:00+00:00,"From day one, Donald Trump downplayed the threat COVID-19 posed, ignored scientists, and refused to take action. Now, nearly 5 million cases and more than 150,000 deaths later, it's crystal clear we're paying the price for his failed leadership.","Donald Trump downplay threat COVID-19 pose ignore scientist refuse action nearly million case 150,000 death later crystal clear pay price fail leadership",17381,<UNK>,<UNK>,JoeBiden
